"","egoID","from.alter","alt.alt.tie","egoalt_relation","egoalt_relate_othr","alter.initial","to.alter"
"594",2054,"205401",-2,"1","","ls","205402"
"595",2055,"205501",10,"1","","t.r.","205502"
"596",2059,"205901",2,"8","academic","rh","205902"
"597",2061,"206101",2,"1","","af","206102"
"598",2064,"206401",10,"3","","lf","206402"
"599",2080,"208001",7,"1","","mom","208002"
"600",2081,"208101",NA,"1","","mom","208102"
"601",2082,"208201",8,"6","","rg","208202"
"602",2084,"208401",10,"1","","bf","208402"
"603",2085,"208501",0,"1","","lr","208502"
"604",2086,"208601",8,"8","academic","ll","208602"
"605",2087,"208701",9,"1","","cr","208702"
"606",2088,"208801",NA,"1","","kh","208802"
"607",2089,"208901",NA,"3","","af","208902"
"608",2090,"209001",6,"5","","ck","209002"
"609",2092,"209201",10,"1","","ab","209202"
"610",2093,"209301",9,"1","","st","209302"
"611",2094,"209401",10,"1","","sj","209402"
"612",2095,"209501",3,"1","","cj","209502"
"613",2096,"209601",10,"1","","df","209602"
"614",2097,"209701",NA,"1","","hf","209702"
"615",2098,"209801",7,"1","","gn","209802"
"616",2099,"209901",10,"1","","sw","209902"
"617",2100,"210001",10,"8","academic","jl","210002"
"618",2101,"210101",10,"1","","cj","210102"
"619",2102,"210201",NA,"1","","sl","210202"
"620",2104,"210401",0,"1","","tbs","210402"
"621",2105,"210501",0,"6","","jg","210502"
"622",2106,"210601",NA,"8","academic","wl","210602"
"623",2108,"210801",9,"8","academic","ch","210802"
"624",2110,"211001",NA,"1","","mm","211002"
"625",2111,"211101",10,"6","","mb","211102"
"626",2112,"211201",10,"1","","df","211202"
"627",2116,"211601",10,"5","","op","211602"
"628",2117,"211701",8,"1","","jj","211702"
"629",2119,"211901",7,"1","","br","211902"
"630",2120,"212001",9,"1","","cb","212002"
"631",2121,"212101",10,"1","","md","212102"
"632",2122,"212201",NA,"1","","sb","212202"
"633",2123,"212301",NA,"1","","db","212302"
"634",2124,"212401",5,"1","","ra","212402"
"635",2125,"212501",NA,"1","","ms","212502"
"636",2126,"212601",10,"5","","tc","212602"
"637",2128,"212801",NA,"1","","ch","212802"
"638",2130,"213001",NA,"1","","mn","213002"
"639",2131,"213101",5,"1","","cg","213102"
"640",2133,"213301",5,"1","","ks","213302"
"641",2134,"213401",10,"6","","kb","213402"
"642",2135,"213501",NA,"1","","md","213502"
"643",2139,"213901",6,"1","","jg","213902"
"644",2140,"214001",10,"1","","jc","214002"
"645",2141,"214101",10,"1","","jc","214102"
"646",2143,"214301",10,"1","","mother","214302"
"647",2144,"214401",3,"1","","jw","214402"
"648",2145,"214501",8,"7","","jc","214502"
"649",2146,"214601",10,"1","","kj","214602"
"650",2147,"214701",NA,"1","","j","214702"
"651",2148,"214801",0,"1","","jc","214802"
"652",2149,"214901",5,"8","academic","ak","214902"
"653",2151,"215101",9,"1","","cb","215102"
"654",2152,"215201",10,"1","","kc","215202"
"655",2153,"215301",3,"4","","ah","215302"
"656",2155,"215501",NA,"1","","lb","215502"
"657",2156,"215601",10,"4","","vc","215602"
"658",2158,"215801",10,"1","","tm","215802"
"659",2159,"215901",-3,"1","","mf","215902"
"660",2160,"216001",0,"8","academic","mf","216002"
"661",2161,"216101",9,"5","","nf","216102"
"662",2162,"216201",10,"1","","javier","216202"
"663",2163,"216301",10,"5","","ep","216302"
"664",2165,"216501",10,"1","","cb","216502"
"665",2167,"216701",NA,"1","","tb","216702"
"666",2168,"216801",NA,"1","","al","216802"
"667",2169,"216901",2,"1","","cs","216902"
"668",2170,"217001",NA,"1","","tm","217002"
"669",2172,"217201",4,"1","","ls","217202"
"670",2173,"217301",7,"1","","k.s ","217302"
"671",2174,"217401",10,"1","","sm","217402"
"672",2175,"217501",-3,"6","","eg","217502"
"673",2176,"217601",4,"1","","eg","217602"
"674",2177,"217701",8,"1","","kb","217702"
"675",2179,"217901",9,"1","","mh","217902"
"676",2180,"218001",10,"1","","ba","218002"
"677",2182,"218201",8,"4","","kr","218202"
"678",2185,"218501",3,"1","","nm","218502"
"679",2186,"218601",8,"1","","mother","218602"
"680",2189,"218901",NA,"1","","jl","218902"
"681",2190,"219001",NA,"1","","am","219002"
"682",2191,"219101",NA,"7","","jc","219102"
"683",2192,"219201",8,"1","","da","219202"
"684",2194,"219401",10,"1","","pb","219402"
"685",2195,"219501",5,"1","","ll","219502"
"686",2196,"219601",NA,"1","","nd","219602"
"687",2199,"219901",10,"4","","sn","219902"
"688",2201,"220101",NA,"7","","sl","220102"
"689",2202,"220201",0,"8","academic","jf","220202"
"690",2205,"220501",0,"8","academic","cb","220502"
"691",2206,"220601",9,"4","","td","220602"
"692",2208,"220801",8,"1","","s.h.","220802"
"693",2209,"220901",NA,"1","","cc","220902"
"694",2210,"221001",2,"8","academic","cl","221002"
"695",2218,"221801",10,"1","","rl","221802"
"696",2219,"221901",NA,"1","","vb","221902"
"697",2220,"222001",-2,"1","","jc","222002"
"698",2221,"222101",10,"1","","sg","222102"
"699",2222,"222201",NA,"1","","vp","222202"
"700",2224,"222401",8,"1","","mm","222402"
"701",2225,"222501",0,"5","","kt","222502"
"702",2229,"222901",10,"1","","by","222902"
"703",2230,"223001",10,"1","","tt","223002"
"704",2232,"223201",0,"8","academic","jg","223202"
"705",2233,"223301",10,"1","","mom","223302"
"706",2234,"223401",NA,"1","","mom","223402"
"707",2236,"223601",6,"1","","tt","223602"
"708",2238,"223801",7,"1","","sp","223802"
"709",2239,"223901",NA,"1","","fm","223902"
"710",2240,"224001",7,"6","","ml","224002"
"711",2241,"224101",10,"1","","zg","224102"
"712",2242,"224201",10,"1","","np","224202"
"713",2244,"224401",10,"1","","awc","224402"
"714",2245,"224501",NA,"6","","dm","224502"
"715",2246,"224601",4,"1","","lb","224602"
"716",2248,"224801",6,"1","","cz","224802"
"717",2249,"224901",NA,"1","","kd","224902"
"718",2250,"225001",2,"1","","mom","225002"
"719",2251,"225101",-5,"1","","rr","225102"
"720",2253,"225301",0,"12","church","cn","225302"
"721",2254,"225401",10,"6","","mg","225402"
"722",2255,"225501",4,"1","","j.c","225502"
"723",2260,"226001",NA,"6","","hm","226002"
"724",2261,"226101",NA,"4","","vj","226102"
"725",2265,"226501",10,"1","","mom","226502"
"726",2266,"226601",-6,"1","","mom","226602"
"727",2269,"226901",NA,"1","","cp","226902"
"728",2270,"227001",3,"1","","jm","227002"
"729",2271,"227101",NA,"1","","jj","227102"
"730",2274,"227401",2,"6","","jmc","227402"
"731",2277,"227701",NA,"1","","ea","227702"
"732",2278,"227801",NA,"6","","vq","227802"
"733",2279,"227901",7,"1","","kla","227902"
"734",2284,"228401",5,"1","","lj","228402"
"735",2285,"228501",10,"1","","mom","228502"
"736",2287,"228701",10,"1","","bm","228702"
"737",2290,"229001",0,"3","","sg","229002"
"738",2293,"229301",NA,"1","parentfig","sl","229302"
"739",2294,"229401",NA,"1","","t.e.","229402"
"740",2302,"230201",0,"1","","tm","230202"
"741",2306,"230601",NA,"1","","lc","230602"
"742",2307,"230701",10,"6","","sb","230702"
"743",2308,"230801",NA,"1","","cs","230802"
"744",2309,"230901",NA,"5","","al","230902"
"745",2310,"231001",NA,"1","","tw","231002"
"746",2311,"231101",6,"8","academic","kf","231102"
"747",2312,"231201",NA,"1","","ys","231202"
"748",2314,"231401",2,"1","","rm","231402"
"749",2318,"231801",10,"1","","sl","231802"
"750",2322,"232201",-5,"6","","gb","232202"
"751",2328,"232801",6,"5","","ac","232802"
"752",2330,"233001",10,"1","","jovan d ","233002"
"753",2331,"233101",10,"1","","clf","233102"
"754",2332,"233201",10,"1","","bt","233202"
"755",2333,"233301",10,"1","","eb","233302"
"756",2334,"233401",10,"1","","cw","233402"
"757",2335,"233501",10,"1","","jp","233502"
"758",2336,"233601",NA,"4","","ma","233602"
"759",2337,"233701",0,"7","","db","233702"
"760",2338,"233801",10,"1","","jt","233802"
"761",2341,"234101",-10,"1","","kallie","234102"
"762",2343,"234301",10,"1","","af","234302"
"763",2345,"234501",9,"1","","ej","234502"
"764",2347,"234701",0,"8","academic","r.l","234702"
"765",2348,"234801",6,"1","","wb","234802"
"766",2349,"234901",-3,"1","","jf","234902"
"767",2351,"235101",10,"1","","lc","235102"
"768",2354,"235401",-4,"1","","maf","235402"
"769",2355,"235501",10,"1","","kb","235502"
"770",2356,"235601",0,"3","","so","235602"
"771",2358,"235801",1,"8","academic","th","235802"
"772",2359,"235901",NA,"1","","jd","235902"
"773",2360,"236001",7,"1","","ss","236002"
"774",2361,"236101",0,"6","","md","236102"
"775",2363,"236301",4,"6","","so","236302"
"776",2366,"236601",8,"1","","dh","236602"
"777",2367,"236701",6,"1","","tammy","236702"
"778",2368,"236801",10,"4","","k,v","236802"
"779",2371,"237101",6,"8","academic","ch","237102"
"780",2372,"237201",10,"1","","js","237202"
"781",2373,"237301",10,"1","","sd","237302"
"782",2374,"237401",9,"1","","jk","237402"
"783",2379,"237901",7,"1","","wb","237902"
"784",2383,"238301",1,"6","","yw","238302"
"785",2385,"238501",NA,"1","","cg","238502"
"786",2386,"238601",8,"1","","jac","238602"
"787",2387,"238701",NA,"6","","ns","238702"
"788",2389,"238901",10,"6","","cb","238902"
"789",2393,"239301",10,"1","","a","239302"
"790",2395,"239501",10,"1","","ll","239502"
"791",2396,"239601",10,"1","","aw","239602"
"792",2397,"239701",NA,"1","","mom","239702"
"793",2399,"239901",10,"1","","tc","239902"
"794",2400,"240001",10,"1","","rc","240002"
"795",2401,"240101",10,"1","","md","240102"
"796",2403,"240301",0,"5","","mh","240302"
"797",2405,"240501",0,"5","","rb","240502"
"798",2406,"240601",-2,"3","","bp","240602"
"799",2408,"240801",0,"5","","jj","240802"
"800",2409,"240901",10,"6","","mo","240902"
"801",2411,"241101",NA,"1","","cb","241102"
"802",2412,"241201",10,"1","","ll","241202"
"803",2413,"241301",-5,"1","","jc","241302"
"804",2414,"241401",4,"1","","rb","241402"
"805",2416,"241601",3,"1","","eh","241602"
"806",2417,"241701",2,"1","","rr","241702"
"807",2419,"241901",6,"1","","cs","241902"
"808",2420,"242001",10,"1","","tg","242002"
"809",2421,"242101",-10,"1","","jm","242102"
"810",2422,"242201",10,"1","","g.f.","242202"
"811",2424,"242401",8,"5","","rr","242402"
"812",2425,"242501",10,"1","","ik","242502"
"813",2426,"242601",NA,"3","","b","242602"
"814",2427,"242701",10,"1","","dm","242702"
"815",2429,"242901",0,"1","","rb","242902"
"816",2431,"243101",10,"1","","rr","243102"
"817",2433,"243301",8,"1","","ac","243302"
"818",2435,"243501",0,"7","","ht","243502"
"819",2438,"243801",4,"1","","kc","243802"
"820",2439,"243901",10,"1","","jr","243902"
"821",2451,"245101",NA,"1","","l.a","245102"
"822",2452,"245201",8,"1","","rd","245202"
"823",2453,"245301",NA,"5","","b","245302"
"824",2454,"245401",0,"10","othr_adults","cw","245402"
"825",2455,"245501",10,"1","","th","245502"
"826",2458,"245801",0,"1","","br","245802"
"827",2462,"246201",0,"6","","t.r","246202"
"828",2463,"246301",2,"3","","kr","246302"
"829",2464,"246401",8,"5","","jb","246402"
"830",2466,"246601",10,"1","","lp","246602"
"831",2467,"246701",8,"1","","cw","246702"
"832",2468,"246801",10,"1","","bk","246802"
"833",2469,"246901",2,"1","","kw","246902"
"834",2470,"247001",-4,"1","","jm","247002"
"835",2472,"247201",10,"1","","fr ","247202"
"836",2475,"247501",6,"1","","ms","247502"
"837",2476,"247601",9,"1","","jb","247602"
"838",2477,"247701",NA,"5","","bm","247702"
"839",2481,"248101",6,"1","","mom","248102"
"840",2482,"248201",10,"1","","lp","248202"
"841",2483,"248301",10,"1","","mb","248302"
"842",2484,"248401",-8,"1","","sl","248402"
"843",2485,"248501",8,"5","","bm","248502"
"844",2487,"248701",NA,"1","","th","248702"
"845",2488,"248801",10,"1","","my mom","248802"
"846",2489,"248901",NA,"1","","th","248902"
"847",2490,"249001",9,"6","","g","249002"
"848",2491,"249101",0,"8","academic","nh","249102"
"849",2495,"249501",10,"1","","mg","249502"
"850",2496,"249601",10,"1","","jm","249602"
"851",2500,"250001",NA,"3","","cb","250002"
"852",2501,"250101",0,"8","academic","jm","250102"
"853",2503,"250301",10,"1","","md","250302"
"854",2504,"250401",-6,"1","","mm","250402"
"855",2505,"250501",9,"1","","hl","250502"
"856",2507,"250701",4,"1","","dc","250702"
"857",2508,"250801",10,"1","","sc","250802"
"858",2511,"251101",0,"1","","mp","251102"
"859",2514,"251401",6,"1","","mom","251402"
"860",2515,"251501",NA,"1","","sh","251502"
"861",2517,"251701",10,"4","","nn","251702"
"862",2518,"251801",8,"1","","aw","251802"
"863",2520,"252001",5,"1","","bd","252002"
"864",2522,"252201",10,"1","","lw","252202"
"865",2524,"252401",NA,"7","","m.m.","252402"
"866",2526,"252601",0,"6","","cs","252602"
"867",2528,"252801",10,"1","","ms","252802"
"868",2529,"252901",10,"5","","nl","252902"
"869",2530,"253001",10,"1","","sk","253002"
"870",2531,"253101",5,"1","","ra","253102"
"871",2532,"253201",10,"1","","bap","253202"
"872",2533,"253301",6,"1","","ns","253302"
"873",2535,"253501",10,"1","","ab","253502"
"874",2536,"253601",NA,"1","","mo","253602"
"875",2537,"253701",10,"1","","jr","253702"
"876",2540,"254001",NA,"8","academic","cc","254002"
"877",2542,"254201",NA,"1","","bb","254202"
"878",2543,"254301",10,"1","","ls","254302"
"879",2545,"254501",10,"5","","jb","254502"
"880",2546,"254601",NA,"6","","a","254602"
"881",2548,"254801",NA,"5","","pp","254802"
"882",2550,"255001",10,"5","","sm","255002"
"883",2552,"255201",10,"1","","mh","255202"
"884",2553,"255301",NA,"8","academic","ae","255302"
"885",2554,"255401",10,"1","","dm","255402"
"886",2556,"255601",10,"3","","cf","255602"
"887",2557,"255701",1,"1","","lk","255702"
"888",2559,"255901",10,"1","","tara","255902"
"889",2560,"256001",9,"1","","sl","256002"
"890",2566,"256601",10,"4","","grandmother","256602"
"891",2568,"256801",NA,"1","","mom","256802"
"892",2569,"256901",10,"1","","mom","256902"
"893",2570,"257001",10,"1","","m","257002"
"894",2575,"257501",NA,"1","","mu","257502"
"895",2576,"257601",10,"1","","sc","257602"
"896",2577,"257701",NA,"3","","sh","257702"
"897",2578,"257801",NA,"1","","mr","257802"
"898",2579,"257901",NA,"1","","mh","257902"
"899",2582,"258201",1,"3","","km","258202"
"900",2585,"258501",6,"1","","sw","258502"
"901",2586,"258601",-8,"1","","jf","258602"
"902",2590,"259001",10,"1","","tc","259002"
"903",2591,"259101",NA,"1","","jlk","259102"
"904",2594,"259401",10,"1","","rr","259402"
"905",2596,"259601",10,"1","","as","259602"
"906",2598,"259801",10,"1","","a.m","259802"
"907",2600,"260001",8,"5","","kh","260002"
"908",2601,"260101",10,"1","","jp","260102"
"909",2603,"260301",4,"5","","ad","260302"
"910",2605,"260501",10,"1","","mw","260502"
"911",2606,"260601",9,"1","","ml","260602"
"912",2607,"260701",NA,"1","","cb","260702"
"913",2608,"260801",10,"1","","jb","260802"
"914",2610,"261001",0,"1","","dm","261002"
"915",2614,"261401",0,"1","","cb","261402"
"916",2616,"261601",10,"1","","sc","261602"
"917",2617,"261701",10,"1","","jm","261702"
"918",2618,"261801",0,"5","","nc","261802"
"919",2619,"261901",NA,"4","","sr","261902"
"920",2628,"262801",NA,"4","","im","262802"
"921",2629,"262901",10,"1","","m","262902"
"922",2630,"263001",NA,"1","","ak","263002"
"923",2631,"263101",4,"8","academic","mw","263102"
"924",2635,"263501",NA,"1","","rb","263502"
"925",2636,"263601",7,"1","","mf","263602"
"926",2637,"263701",NA,"3","","kaylee","263702"
"927",2638,"263801",7,"8","academic","al","263802"
"928",2639,"263901",0,"1","","mother","263902"
"929",2641,"264101",4,"1","","mom","264102"
"930",2642,"264201",3,"6","","sm","264202"
"931",2643,"264301",9,"1","","rs","264302"
"932",2644,"264401",10,"3","","bc","264402"
"933",2649,"264901",1,"5","","cw","264902"
"934",2652,"265201",10,"1","","ty","265202"
"935",2653,"265301",3,"1","","dp","265302"
"936",2655,"265501",4,"1","","mom","265502"
"937",2656,"265601",NA,"1","","m b","265602"
"938",2657,"265701",9,"1","","ml","265702"
"939",2662,"266201",2,"1","","ab","266202"
"940",2663,"266301",10,"1","","lh","266302"
"941",2664,"266401",6,"1","","td","266402"
"942",2666,"266601",10,"1","","sl","266602"
"943",2668,"266801",10,"1","","mom","266802"
"944",2669,"266901",5,"1","","ag","266902"
"945",2670,"267001",-2,"1","","ap","267002"
"946",2672,"267201",6,"1","","mother","267202"
"947",2675,"267501",NA,"7","","im","267502"
"948",2676,"267601",9,"1","","at","267602"
"949",2677,"267701",NA,"1","","lz","267702"
"950",2679,"267901",6,"1","","emily thompson","267902"
"951",2681,"268101",6,"6","","ab ","268102"
"952",2682,"268201",NA,"1","","mom","268202"
"953",2683,"268301",0,"6","","pr","268302"
"954",2687,"268701",0,"7","","rp","268702"
"955",2689,"268901",0,"1","","dd","268902"
"956",2690,"269001",9,"3","","lw","269002"
"957",2691,"269101",NA,"4","","cj","269102"
"958",2692,"269201",6,"3","","cp","269202"
"959",2694,"269401",4,"8","academic","sg","269402"
"960",2695,"269501",8,"1","","sw","269502"
"961",2698,"269801",10,"6","","cm","269802"
"962",2699,"269901",4,"1","","am","269902"
"963",2701,"270101",10,"1","","am","270102"
"964",2702,"270201",0,"8","academic","dd","270202"
"965",2703,"270301",3,"1","","tb","270302"
"966",2705,"270501",10,"1","","mr","270502"
"967",2709,"270901",9,"12","church","cp","270902"
"968",2713,"271301",0,"1","","ag","271302"
"969",1001,"100101",9,"5","","ks","100103"
"970",1002,"100201",-4,"10","othr_adults","rp","100203"
"971",1005,"100501",10,"1","","jh","100503"
"972",1006,"100601",NA,"1","","ph","100603"
"973",1007,"100701",10,"7","","bv","100703"
"974",1008,"100801",8,"1","","ah","100803"
"975",1009,"100901",10,"1","","rd","100903"
"976",1012,"101201",5,"1","","lg","101203"
"977",1014,"101401",-5,"1","parentfig","ab","101403"
"978",1015,"101501",NA,"1","","mj","101503"
"979",1018,"101801",10,"1","","mb","101803"
"980",1019,"101901",10,"1","","js","101903"
"981",1020,"102001",6,"1","","tp","102003"
"982",1023,"102301",8,"1","","rs","102303"
"983",1025,"102501",10,"3","","mm","102503"
"984",1027,"102701",NA,"3","","db","102703"
"985",1028,"102801",NA,"1","","ha","102803"
"986",1029,"102901",8,"1","","ng","102903"
"987",1030,"103001",2,"1","","mh","103003"
"988",1031,"103101",10,"1","","km","103103"
"989",1032,"103201",0,"8","academic","cp","103203"
"990",1034,"103401",-6,"1","","mf","103403"
"991",1038,"103801",6,"5","","ht","103803"
"992",1039,"103901",10,"1","","nh","103903"
"993",1040,"104001",0,"3","","madison","104003"
"994",1041,"104101",10,"1","","dh","104103"
"995",1043,"104301",10,"1","","jj","104303"
"996",1045,"104501",1,"1","","jj","104503"
"997",1046,"104601",10,"1","","sh","104603"
"998",1049,"104901",7,"3","","mb","104903"
"999",1051,"105101",10,"1","","ea","105103"
"1000",1053,"105301",NA,"1","","cg","105303"
"1001",1054,"105401",NA,"1","","st","105403"
"1002",1055,"105501",10,"3","","dc","105503"
"1003",1056,"105601",5,"1","","ms","105603"
"1004",1058,"105801",0,"3","","ml","105803"
"1005",1060,"106001",10,"1","","ms","106003"
"1006",1061,"106101",NA,"1","","ta","106103"
"1007",1062,"106201",8,"1","","mp","106203"
"1008",1063,"106301",10,"1","","jh ","106303"
"1009",1064,"106401",0,"6","","sl","106403"
"1010",1065,"106501",7,"1","","cr","106503"
